OSEBuildingID,DataYear,BuildingName,BuildingType,TaxParcelIdentificationNumber,Address,City,State,ZipCode,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,PrimaryPropertyType,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),SteamUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ComplianceStatus,ComplianceIssue
50055,2018,IDENTITY APTS 4123,Multifamily MR (5-9),1142001670,4123 12TH AVE NE,SEATTLE,WA,98105,47.65756,-122.31584,NORTHEAST,4,2014,7,1,42393,42393,0,Multifamily Housing,99,46.9,45.8,1489779,1453508,107.7,104.5,Multifamily Housing,31748,NA,,NA,,299855,1023106,4304,430403,0,25.6,0.6,Compliant,No Issue
50056,2018,KEBERO COURT APTS,Multifamily MR (5-9),9826700260,1105 E FIR ST,SEATTLE,WA,98122,47.60246,-122.31771,EAST,3,2015,6,1,128460,128460,0,Multifamily Housing,99,18.2,17.9,2336612,2295546,50.9,50,Multifamily Housing,128460,NA,,NA,,672786,2295546,0,0,0,6.1,0,Account Requires Verification,Low Outlier - EUI
50058,2018,WEDGEWOOD ESTATES BLDG A,Multifamily LR (1-4),6392001040,3801 NE 77TH ST,SEATTLE,WA,98115,47.68437,-122.28706,NORTHEAST,4,1981,3,1,48230,31805,16425,Multifamily Housing,87,30.6,29.9,801105,782712,85.7,83.7,Multifamily Housing,26175,Parking,16425,NA,,229400,782712,0,0,0,2.1,0.1,Compliant,No Issue
50059,2018,WEDGEWOOD ESTATES BLDG B,Multifamily LR (1-4),6392001040,7540 37TH AVE NE,SEATTLE,WA,98115,47.6843,-122.28772,NORTHEAST,4,1981,4,1,53100,53100,0,Multifamily Housing,74,32,31.4,1024487,1003477,89.6,87.8,Multifamily Housing,32007,Parking,20754,NA,,294102,1003477,0,0,0,2.7,0.1,Compliant,No Issue
50062,2018,STAYBRIDGE SUITES SEATTLE-FREMONT,NonResidential,1931300480,3926 AURORA AVE N,SEATTLE,WA,98103,47.65476,-122.34732,LAKE UNION,4,2014,4,1,126823,85284,41539,Hotel,96,57.2,56.4,5043149,4975204,121.8,120.2,Hotel,88157,Parking,41539,Swimming Pool,0,899821,3070191,19050,1905014,0,109.4,1.3,Compliant,No Issue
50064,2018,SEATTLE ACADEMY (SOUTH CAMPUS),NonResidential,2254500595,1220 E SPRING ST,SEATTLE,WA,98122,47.61172,-122.31569,CENTRAL,3,2016,6,3,112000,90000,22000,K-12 School,70,50.9,49.2,5654954,5458344,100,98.1,K-12 School,111000,Parking,18600,NA,,864379,2949262,25091,2509082,0,141.1,1.6,Compliant,No Issue
50065,2018,PIKE MOTORWORKS BLDG 1,Multifamily MR (5-9),8804900215,715 E PINE ST,SEATTLE,WA,98122,47.61491,-122.32272,EAST,3,2015,7,1,93203,85317,7886,Multifamily Housing,80,39.4,38.9,6987558,6898400,94.2,93,Multifamily Housing,177222,Parking,0,NA,,1545718,5273990,16244,1624411,0,100.4,1.2,Compliant,No Issue
50067,2018,THE MARION WEST,Multifamily LR (1-4),8814800000,5019 ROOSEVELT WAY NE,SEATTLE,WA,98105,47.66554,-122.31786,NORTHEAST,1,2016,4,1,35780,35780,0,Multifamily Housing,69,41.6,40.6,1231332,1201404,99.1,96.5,Multifamily Housing,29627,NA,,NA,,267722,913467,2879,287937,0,17.7,0.5,Compliant,No Issue
50068,2018,KING COUNTY AIRPORT- MAINTENANCE SHOP,NonResidential,2824049007,6518 ELLIS AVE S,SEATTLE,WA,98108,47.54425,-122.31776,GREATER DUWAMISH,2,1955,1,1,52085,47863,4222,Non-Refrigerated Warehouse,21,91.6,85.8,4769618,4467001,124.1,117.5,Non-Refrigerated Warehouse,52085,NA,,NA,,239541,817313,36497,3649688,0,196,4.1,Compliant,No Issue
50069,2018,KING COUNTY AIRPORT - MAIN TERMINAL,NonResidential,2824049007,7277 PERIMETER RD S,SEATTLE,WA,98108,47.53685,-122.30392,GREATER DUWAMISH,1,1929,2,1,24990,24990,0,Office,69,49.1,49.1,1267052,1267052,136.3,136.3,Office,25823,NA,,NA,,366853,1251704,153,15348,0,4.2,0.2,Compliant,No Issue
50072,2018,SOREN APARTMENTS,Multifamily MR (5-9),2767605130,5711 24TH AVE NW,SEATTLE,WA,98107,47.67054,-122.388,BALLARD,6,2015,6,1,121218,91393,29825,Multifamily Housing,100,21.6,21.3,1973094,1945337,44.4,43.8,Multifamily Housing,91393,Parking,29825,NA,,328993,1122524,8228,822813,0,46.7,0.5,Compliant,No Issue
50073,2018,SPRUCE WEST SEATTLE,Multifamily MR (5-9),7942040000,4555 39TH AVE SW,SEATTLE,WA,98116,47.5616,-122.3819,SOUTHWEST,1,2015,7,1,409825,236739,173086,Multifamily Housing,64,53.6,52.9,11743457,11599140,117.6,116.9,Multifamily Housing,219176,Parking,165935,NA,,2251731,7682906,39162,3916234,0,228.5,1,Compliant,No Issue
50074,2018,GREENWOOD PLACE,Multifamily MR (5-9),1980200256,14307 GREENWOOD AVE N,SEATTLE,WA,98133,47.73256,-122.3559,NORTHWEST,5,2015,5,1,49774,36353,13421,Multifamily Housing,99,23,22.8,1133028,1125060,64.3,63.8,Multifamily Housing,49359,Parking,10664,NA,,329736,1125060,0,0,0,3,0.1,Account Requires Verification,Possible Energy Data Error
50075,2018,ASTRO APARTMENTS,Multifamily MR (5-9),1980200256,315 1ST AVE N,SEATTLE,WA,98109,47.62157,-122.35569,MAGNOLIA / QUEEN ANNE,7,2015,7,1,260051,169548,90503,Multifamily Housing,98,39.3,38.9,5722472,5671606,81.8,81.4,Multifamily Housing,145784,Parking,64341,NA,,990984,3381236,22904,2290370,0,130.7,0.8,Compliant,No Issue
50076,2018,BRIDGES@11TH,Multifamily MR (5-9),6746701320,4557 11TH AVE NE,SEATTLE,WA,98105,47.66249,-122.31675,NORTHEAST,1,2015,7,1,233757,187477,46280,Multifamily Housing,100,25.5,24.7,4711236,4578638,59.6,57.9,Multifamily Housing,185071,Parking,46280,NA,,987972,3370962,12077,1207676,0,73.1,0.4,Compliant,No Issue
50078,2018,CORNISH SCHL STUDENT HSNG,Multifamily HR (10+),660001324,2025 TERRY AVE,SEATTLE,WA,98121,47.61753,-122.3362,DOWNTOWN,7,2015,20,1,149976,137753,12223,Multifamily Housing,48,69.3,68.3,9973882,9826602,154.1,153,Multifamily Housing,115768,Office,12503,College/University,9733,1960811,6690287,31363,3136313,0,184.4,1.3,Compliant,No Issue
50081,2018,HAMLIN ROBINSON SCHOOL,NonResidential,7548300840,1701 20TH AVE S,SEATTLE,WA,98144,47.58831,-122.3065,GREATER DUWAMISH,3,2015,3,1,45000,45000,0,K-12 School,61,26.8,26.2,1223943,1199659,74.9,73.5,K-12 School,45728,Parking,0,NA,,351600,1199659,0,0,0,3.2,0.1,Compliant,No Issue
50082,2018,STREAM FIFTEEN,Multifamily LR (1-4),3303700030,605 15TH AVE E,SEATTLE,WA,98112,47.62441,-122.313,EAST,3,2015,4,1,36685,28431,8254,Multifamily Housing,77,39.4,38.7,1072811,1054790,85.7,84.1,Multifamily Housing,27244,Parking,8252,NA,,198062,675789,3790,379002,0,21.9,0.8,Compliant,No Issue
50083,2018,Smith & Burns,Multifamily MR (5-9),7821200210,4455 INTERLAKE AVE N,SEATTLE,WA,98103,47.66108,-122.34084,LAKE UNION,4,2015,5,1,175844,123799,52045,Multifamily Housing,96,38.4,38,3821928,3781110,83.3,82.5,Multifamily Housing,99554,Parking,24000,NA,,710394,2423863,13572,1357247,0,78.6,0.6,Compliant,No Issue
50084,2018,ROOSTER APTS,Multifamily MR (5-9),9528103070,900 NE 65TH ST,SEATTLE,WA,98115,47.67607,-122.31846,NORTHEAST,4,2015,7,1,213952,162213,51739,Multifamily Housing,96,29.5,29.2,6058870,5978824,63.1,62.6,Multifamily Housing,205103,Parking,19926,NA,,1097835,3745813,22330,2233010,0,128.6,0.8,Compliant,No Issue
50085,2018,AEGIS LIVING AT GALER,NonResidential,1731801125,223 W GALER ST,SEATTLE,WA,98119,47.63204,-122.36012,MAGNOLIA / QUEEN ANNE,7,2015,4,1,47612,41010,6602,Senior Care Community,90,75.7,75,3106206,3074126,161.5,160,Senior Care Community,41010,Parking,6602,NA,,558458,1905460,11687,1168666,0,67.2,1.6,Compliant,No Issue
50086,2018,NEW APARTMENT BUILDING,Multifamily LR (1-4),2771601160,2208 15TH AVE W,SEATTLE,WA,98119,47.63892,-122.37582,MAGNOLIA / QUEEN ANNE,7,2015,4,1,51095,48311,2784,Multifamily Housing,77,71,69,3503086,3404776,122.2,119.6,Multifamily Housing,49324,Parking,2791,NA,,388866,1326809,20780,2077967,0,113.9,2.4,Compliant,No Issue
50088,2018,VIBE,Multifamily LR (1-4),1972200290,3601 GREENWOOD AVE N,SEATTLE,WA,98103,47.65295,-122.35593,LAKE UNION,6,2015,4,1,41403,41403,0,Multifamily Housing,99,29.2,29.3,1229079,1232796,64.1,64.7,Multifamily Housing,38468,Parking,6637,"Personal Services (Health/Beauty, Dry Cleaning, etc)",3573,238802,814792,4180,418004,0,24.4,0.6,Compliant,No Issue
50092,2018,TERRY & MAPLE HALL UW,Multifamily MR (5-9),1142002345,1101 NE CAMPUS PKWY,SEATTLE,WA,98105,47.65577,-122.31702,NORTHEAST,4,2015,7,1,325000,325000,0,Residence Hall/Dormitory,71,53.6,52.2,17431104,16954434,102.9,101.3,Residence Hall/Dormitory,325000,NA,,NA,,2533714,8645032,83094,8309402,0,464.4,1.4,Compliant,No Issue
50093,2018,RETAIL & RESIDENTIAL BUILDING,Multifamily MR (5-9),9822000080,820 YESLER WAY,SEATTLE,WA,98104,47.60189,-122.32182,EAST,3,2015,6,1,86045,77137,8908,Multifamily Housing,94,25.8,25.4,2054996,2022208,72.2,71,Multifamily Housing,78359,Parking,8126,Other - Public Services,1369,592675,2022208,0,0,0,5.4,0.1,Compliant,No Issue
50095,2018,Broadstone Sky,Multifamily MR (5-9),7579200395,4745 40TH AVE SW,SEATTLE,WA,98116,47.55976,-122.3832,SOUTHWEST,1,2015,7,1,208136,149318,58818,Multifamily Housing,99,35.8,35.3,4332454,4277975,72.1,71.6,Multifamily Housing,121089,Parking,44717,NA,,699628,2387131,18908,1890844,0,106.8,0.7,Compliant,No Issue
50097,2018,QUEEN ANNE FLATS,Multifamily LR (1-4),1990200300,521 2ND AVE W,SEATTLE,WA,98119,47.62397,-122.35972,MAGNOLIA / QUEEN ANNE,7,2014,4,1,23060,23060,0,Multifamily Housing,90,34,33.4,784939,769447,71.4,70,Multifamily Housing,23060,NA,,NA,,135076,460880,3086,308567,0,17.6,0.8,Compliant,No Issue
50099,2018,HELIOS APTS,Multifamily HR (10+),7683890010,1600 2ND AVE,SEATTLE,WA,98101,47.61067,-122.33957,DOWNTOWN,1,2015,39,1,559958,432000,127958,Multifamily Housing,91,37.2,37.2,14536821,14536821,83.1,83.1,Multifamily Housing,390743,Parking,151254,NA,,2878710,9822159,47147,4714661,0,276.6,0.6,Compliant,No Issue
50148,2018,RESIDENCE INN SEATTLE U,NonResidential,7733600135,4501 12TH AVE NE,Seattle,WA,,47.66148,-122.31569,NORTHEAST,4,2016,7,1,180257,125562,54695,Hotel,39,115.4,115.4,14489357,14491988,199.2,199.3,Hotel,125562,Parking,54695,NA,,1642191,5603156,88888,8888833,0,487,3.9,Compliant,No Issue
50150,2018,HYATT HOUSE,NonResidential,1991200090,201 5TH AVE N,Seattle,WA,,47.62009,-122.34799,LAKE UNION,1,2016,8,1,142805,114736,28069,Hotel,92,66.5,65.9,7648380,7580792,122.6,122,Hotel,115050,Parking,28069,NA,,1017320,3471096,41097,4109696,0,227.5,2,Compliant,No Issue
50152,2018,THE COURTYARD,Multifamily LR (1-4),4092301970,4039 8TH AVE NE,Seattle,WA,,47.65673,-122.3201,NORTHEAST,1,2016,4,1,22694,22694,0,Multifamily Housing,100,26.9,26.4,611140,598063,55,53.9,Multifamily Housing,22694,NA,,NA,,99516,339548,2585,258515,0,14.6,0.6,Compliant,No Issue
50153,2018,BALLARD PUBLIC LOFTS plus MARKET,Multifamily MR (5-9),2767600230,6450 24TH AVE NW,SEATTLE,WA,98107,47.67562,-122.38728,BALLARD,1,2016,5,1,139342,101273,38069,Multifamily Housing,99,20.8,20.5,1774224,1752148,58.1,57.4,Multifamily Housing,85442,Parking,15600,NA,,513525,1752149,0,0,0,4.7,0,Compliant,No Issue
50155,2018,FIRENZE APODMENT,Multifamily MR (5-9),2197600625,151 12TH AVE,SEATTLE,WA,98122,47.60282,-122.31709,EAST,3,2016,5,1,25020,25020,0,Multifamily Housing,99,,52.2,,1310842,,124,Multifamily Housing,25091,NA,,NA,,290434,990959,3199,319882,0,19.6,0.8,Compliant,No Issue
50156,2018,EASTLAKE FLATS,Multifamily MR (5-9),195970-1395,2820 EASTLAKE AVE E,SEATTLE,WA,98102,47.64614,-122.32498,LAKE UNION,4,2016,5,1,30669,30669,0,Multifamily Housing,85,47.9,72,1468167,2209320,96.3,164.5,Multifamily Housing,30669,NA,,NA,,456317,1556954,6524,652366,0,38.8,1.3,Compliant,No Issue
50157,2018,SPRINGLINE APARTMENTS,Multifamily MR (5-9),3016300025,3220 CALIFORNIA AVE SW,SEATTLE,WA,,47.57489,-122.38642,SOUTHWEST,1,2017,5,1,161999,161999,0,Multifamily Housing,94,39.6,39.4,4763274,4735695,79.5,79.3,Multifamily Housing,120328,Parking,15620,NA,,775082,2644578,20911,2091117,0,118.1,0.7,Compliant,No Issue
50158,2018,AVA CAPITOL HILL,Multifamily MR (5-9),880490-0390,600 E PIKE ST,SEATTLE,WA,98122,47.61445,-122.32418,EAST,3,2016,7,1,310892,218012,92880,Multifamily Housing,98,27.1,27,5892926,5865822,61.7,61.6,Multifamily Housing,217503,NA,,NA,,1212504,4137064,17288,1728757,0,102.9,0.5,Compliant,No Issue
50159,2018,JANUS APTS/RETAIL SPACES,Multifamily MR (5-9),291920-0060,101 NW 85TH ST,SEATTLE,WA,,47.69034,-122.35842,NORTHWEST,1,2016,5,1,133881,99043,34838,Multifamily Housing,98,36.3,35.6,3583413,3507850,75.4,74.1,Multifamily Housing,88542,Parking,33673,Retail Store,9044,607374,2072359,14355,1435491,0,81.8,0.8,Compliant,No Issue
50160,2018,AMAZON DOPPLER BUILDING,NonResidential,659000775,2021 7TH AVE,SEATTLE,WA,,47.61523,-122.33835,DOWNTOWN,7,2016,37,2,1496961,1076961,420000,Office,94,48,48,54181028,54181028,118.7,118.7,Office,1023298,Parking,448625,Convention Center,59672,12901840,44021078,101600,10159962,0,657.1,0.6,Compliant,No Issue
50164,2018,8TH & REPUBLICAN,Multifamily MR (5-9),1988201605,430  8TH AVE N,SEATTLE,WA,,47.62304,-122.34078,LAKE UNION,7,2016,8,1,245889,245889,0,Multifamily Housing,100,29.4,28.9,6376870,6269576,59.3,58.6,Multifamily Housing,202911,Parking,56998,Restaurant,14345,1031398,3519130,27504,2750447,0,155.5,0.6,Account Requires Verification,Low Outlier - ENERGY STAR Score
50165,2018,THE CENTRAL APARTMENTS,Multifamily MR (5-9),722850-0255,2203 E UNION ST,SEATTLE,WA,,47.61272,-122.30288,CENTRAL,3,2016,6,1,104598,74310,30288,Multifamily Housing,98,36.2,35.9,2176264,2160602,72.7,72.4,Multifamily Housing,60132,Parking,0,NA,,349453,1192332,9683,968270,0,54.6,0.7,Compliant,No Issue
50166,2018,TABLEAU (NORTH EDGE),NonResidential,4083306985,1621 N 34TH ST,SEATTLE,WA,,47.6479,-122.33814,LAKE UNION,1,2016,4,1,338989,220902,118087,Office,80,60.9,60.9,12782486,12782486,167.5,167.5,Office,205727,Parking,117684,Restaurant,2839,3642075,12426760,3557,355727,0,52.1,0.2,Compliant,No Issue
50167,2018,MERRILL GARDENS AT BALLARD,Multifamily MR (5-9),2767700075,2418 NW 56TH ST,SEATTLE,WA,98107,47.66969,-122.38853,BALLARD,6,2016,7,1,115947,96495,19452,Senior Care Community,33,53.6,52.7,5666881,5578559,105,104.1,Senior Care Community,105778,NA,,NA,,863704,2946959,26316,2631600,0,147.6,1.5,Compliant,No Issue
50169,2018,SAVANNA APARTMENTS,Multifamily MR (5-9),674670-1100,4710 11TH AVE NE,SEATTLE,WA,,47.66348,-122.31611,NORTHEAST,1,2016,6,1,31988,31988,0,Multifamily Housing,99,26.6,26.6,804290,804290,74.5,74.5,Multifamily Housing,28701,Parking,1702,Restaurant,1516,235724,804290,0,0,0,2.1,0.1,Compliant,No Issue
50170,2018,NEIGHBORCARE HEALTH,NonResidential,302604-9147,10521 MERIDIAN AVE N,SEATTLE,WA,,47.70598,-122.33486,NORTHWEST,5,2016,2,1,44745,44745,0,Medical Office,79,39.5,39.5,1765207,1765207,110.7,110.7,Medical Office,44667,Parking,0,NA,,517353,1765207,0,0,0,4.7,0.1,Compliant,No Issue
50171,2018,DENNY 18 APARTMENTS,Multifamily LR (1-4),808090-0055,1823 18TH AVE,SEATTLE,WA,,47.61833,-122.30916,SHARED: CENTRAL &amp; EAST,1,2016,4,1,30106,30106,0,Multifamily Housing,75,33.3,33.3,743528,743528,93.4,93.4,Multifamily Housing,22299,NA,,NA,,217916,743528,0,0,0,2,0.1,Compliant,No Issue
50172,2018,80 MAIN APARTMENTS,Multifamily MR (5-9),524780-0100,80   S MAIN ST,SEATTLE,WA,,47.60024,-122.33508,DOWNTOWN,7,2016,7,1,38717,37581,1136,Multifamily Housing,97,29.5,28.9,1110030,1085821,79.6,78,Multifamily Housing,37581,Parking,1136,NA,,300291,1024593,612,61228,0,6,0.2,Compliant,No Issue
50173,2018,JUNCTION FLATS,Multifamily LR (1-4),095200-6080,4433 42ND AVE SW,SEATTLE,WA,,47.56373,-122.38575,SOUTHWEST,1,2016,4,1,69511,69511,0,Multifamily Housing,98,31.7,31.2,1773240,1743524,68.4,67.1,Multifamily Housing,55965,Parking,15977,NA,,322435,1100149,6434,643375,0,37.1,0.5,Compliant,No Issue
50174,2018,VIK CONDOS,Multifamily MR (5-9),276770-0500,1760 NW 56TH ST,SEATTLE,WA,,47.66976,-122.38153,BALLARD,6,2016,6,1,88028,88028,0,Multifamily Housing,98,24.4,24.3,2146140,2141372,64.3,64.3,Multifamily Housing,88028,NA,,NA,,570799,1947567,1938,193806,0,15.5,0.2,Compliant,No Issue
50175,2018,ELEANOR APARTMENTS,Multifamily MR (5-9),9528102640,800 NE 67TH ST,SEATTLE,WA,98115,47.67744,-122.31988,NORTHEAST,4,2016,6,1,273568,273568,0,Multifamily Housing,95,28,43.8,6754055,10578796,53.1,76.6,Multifamily Housing,241451,Parking,64085,NA,,1236803,4219972,63588,6358825,0,349,1.3,Compliant,No Issue
50176,2018,VERVE FLATS,Multifamily LR (1-4),409230-0425,4302 7TH AVE NE,SEATTLE,WA,,47.65973,-122.32043,NORTHEAST,4,2016,4,1,25688,25688,0,Multifamily Housing,100,35.1,34.9,694595,689108,69.5,69.2,Multifamily Housing,19769,Parking,2000,NA,,107963,368370,3207,320738,0,18,0.7,Account Requires Verification,Low Outlier - ENERGY STAR Score
50177,2018,CITYLINE APARTMENTS,Multifamily LR (1-4),222404-9089,4740 32ND AVE S,SEATTLE,WA,98118,47.55992,-122.29117,SOUTHEAST,1,2016,4,5,281300,281300,0,Multifamily Housing,100,5.1,5,1101028,1068959,11.2,10.9,Multifamily Housing,214249,NA,,NA,,204692,698409,3705,370550,0,21.5,0.1,Account Requires Verification,Low Outlier - EUI
50178,2018,STENCIL APARTMENTS,Multifamily LR (1-4),721740-0530,2407 E UNION ST,SEATTLE,WA,,47.61269,-122.30098,CENTRAL,3,2016,5,1,44192,44192,0,Multifamily Housing,6,56,56,1469214,1469214,151.1,151.1,Multifamily Housing,26253,Parking,0,NA,,406133,1385726,835,83488,0,8.1,0.2,Compliant,No Issue
50179,2018,QUEEN ANNE AT RODGERS PARK,Multifamily LR (1-4),2425039002,2900 3RD AVE W,SEATTLE,WA,98119,47.64626,-122.3603,MAGNOLIA / QUEEN ANNE,1,2016,3,1,139061,139061,0,Senior Care Community,74,38.4,37.8,5566979,5473922,81.5,80.4,Senior Care Community,145000,Parking,6000,Swimming Pool,0,989561,3376383,20975,2097539,0,120.4,0.9,Compliant,No Issue
50180,2018,PLAZA ROBERTO MAESTAS,Multifamily MR (5-9),681788-0000,1670 S ROBERTO MAESTAS FEST ST,SEATTLE,WA,98144,47.57974,-122.31103,GREATER DUWAMISH,2,2016,6,2,185611,185611,0,Multifamily Housing,97,36,35.2,4871818,4763844,67.4,66.1,Multifamily Housing,110888,Retail Store,24479,Parking,10917,661488,2256998,25068,2506845,0,139.2,0.7,Compliant,No Issue
50181,2018,ABBEY LINCOLN COURT,Multifamily MR (5-9),331950-0985,2020 S JACKSON ST,SEATTLE,WA,,47.59944,-122.30495,CENTRAL,3,2016,7,1,50726,50726,0,Multifamily Housing,77,33.2,32.4,1684358,1644227,93,90.8,Multifamily Housing,50726,NA,,NA,,481896,1644227,0,0,0,4.4,0.1,Compliant,No Issue
50182,2018,PREXY APARTMENTS,Multifamily MR (5-9),533520-0040,4737 ROOSEVELT WAY NE,SEATTLE,WA,,47.6642,-122.31776,NORTHEAST,4,2016,6,1,44294,44294,0,Multifamily Housing,100,28,27.7,1103693,1091752,59.1,58.8,Multifamily Housing,39431,Parking,4863,NA,,196501,670460,4213,421292,0,24.2,0.5,Account Requires Verification,Low Outlier - ENERGY STAR Score
50184,2018,LUMA CONDOMINIUM,Multifamily HR (10+),197820-0940,1321 SENECA ST,SEATTLE,WA,,47.61181,-122.32319,EAST,3,2016,24,1,224326,224326,0,Multifamily Housing,92,40.9,39.9,6324044,6162526,75.2,74.1,Multifamily Housing,154525,NA,,NA,,835071,2849263,33133,3313263,0,183.6,0.8,Compliant,No Issue
50185,2018,BOWMAN STONEWAY,Multifamily LR (1-4),226150-0086,3801 STONE WAY N,SEATTLE,WA,,47.6531,-122.34317,LAKE UNION,4,2016,5,1,426320,344786,81534,Multifamily Housing,98,41,40.2,7823584,7672074,80.6,78.9,Multifamily Housing,183343,Parking,81533,Strip Mall,7483,1171369,3996711,36754,3675362,0,205.9,0.6,Compliant,No Issue
50186,2018,WEYERHAEUSER HQ,NonResidential,524780-0614,200 OCCIDENTAL AVE S,SEATTLE,WA,98104,47.60039,-122.33247,DOWNTOWN,7,2016,8,1,213803,188816,24987,Office,96,26.9,26.9,5859214,5859214,75.3,75.3,Office,217888,NA,,NA,,1717237,5859213,0,0,0,15.6,0.1,Compliant,No Issue
50189,2018,COMMONS AT BALLARD,Multifamily MR (5-9),276770-0160,5621 22ND AVE NW,SEATTLE,WA,98107,47.66974,-122.38513,BALLARD,6,2016,6,1,178578,122827,55751,Multifamily Housing,100,18.4,18.1,3357132,3302416,39.4,39.1,Multifamily Housing,141919,Parking,58900,Office,21855,615009,2098411,12040,1204005,0,69.5,0.6,Account Requires Verification,Low Outlier - EUI
50190,2018,1701 DEXTER,Multifamily MR (5-9),880790-0270,1701 DEXTER AVE N,SEATTLE,WA,,47.63411,-122.34261,MAGNOLIA / QUEEN ANNE,7,2016,6,1,60500,60500,0,Multifamily Housing,99,29.4,29.2,1910374,1896660,63.1,62.9,Multifamily Housing,65018,Parking,15245,NA,,351282,1198576,6981,698084,0,40.3,0.7,Compliant,No Issue
50192,2018,MIDTOWN 21 (AMAZON),NonResidential,660001605,1007  STEWART ST,SEATTLE,WA,,47.61632,-122.33304,DOWNTOWN,1,2016,21,1,489821,361575,128246,Office,90,50.6,50.5,18884222,18843160,138.2,138.1,Office,373458,Parking,110813,NA,,5323743,18164611,6785,678549,0,84.5,0.2,Compliant,No Issue
50193,2018,U-VILLAGE RH GALLERY,NonResidential,092504-9346,4645  26TH AVE NE,SEATTLE,WA,,47.66306,-122.3002,NORTHEAST,1,2016,4,1,45000,45000,0,Retail Store,2,87.8,87.8,3949890,3949890,245.8,245.8,Retail Store,45000,NA,,NA,,1157647,3949892,0,0,0,10.5,0.2,Compliant,No Issue
50194,2018,BALLARD SPACE,NonResidential,276770-3010,5304  BALLARD AVE NW,SEATTLE,WA,,47.66673,-122.38309,BALLARD,6,2016,4,1,37100,37100,0,Office,88,38.8,38.8,1333425,1333425,93.7,93.7,Office,34350,NA,,NA,,304270,1038170,2953,295255,0,18.5,0.5,Compliant,No Issue
50237,2018,3RD AND HARRISON,NonResidential,1989200680,450 3RD AVE W,SEATTLE,WA,98119,47.62267,-122.3604,MAGNOLIA / QUEEN ANNE,1,2016,6,1,240700,181456,59244,Office,88,47.5,47.5,8742817,8742817,132.9,132.9,Office,184147,Parking,66779,NA,,2562373,8742817,0,0,0,23.3,0.1,Compliant,No Issue
50239,2018,CYRENE,Multifamily HR (10+),7666202450,50 UNIVERSITY ST,SEATTLE,WA,98101,47.60649,-122.33995,DOWNTOWN,1,2016,17,1,200152,161011,39141,Multifamily Housing,99,23.1,23.1,3715050,3715050,60.6,60.6,Multifamily Housing,161011,Parking,39141,NA,,981277,3348117,3669,366933,0,28.4,0.2,Compliant,No Issue
50240,2018,TILT 49 (OFFICE PORTION),NonResidential,8647700000,1812 BOREN AVE,SEATTLE,WA,98101,47.61698,-122.33195,DOWNTOWN,1,2017,11,1,305542,305542,0,Office,98,29.2,29.2,8929699,8908205,80.5,80.5,Office,305542,Parking,113154,NA,,2551203,8704705,2035,203500,0,34,0.1,Compliant,No Issue
50241,2018,TROY BLOCK (AMAZON),NonResidential,8692000000,300 BOREN AVE N,SEATTLE,WA,98109,47.62107,-122.33553,LAKE UNION,1,2017,12,2,1261155,802928,458227,Office,95,46.4,46.4,37634084,37634084,120.7,120.7,Office,784146,Parking,425351,Restaurant,27317,9788928,33399822,42343,4234264,0,314,0.4,Compliant,No Issue
50242,2018,BROADSTONE CLARENDON,Multifamily MR (5-9),1989201415,105 WARREN AVE N,SEATTLE,WA,98109,47.61894,-122.35447,MAGNOLIA / QUEEN ANNE,7,2016,6,1,91909,67615,24294,Multifamily Housing,99,31.5,31.1,2586876,2552708,63.1,62.6,Multifamily Housing,82149,Parking,24294,NA,,412598,1407784,11449,1144924,0,64.6,1,Compliant,No Issue
50243,2018,ORIGIN APARTMENTS,Multifamily MR (5-9),8822900585,12311 32ND AVE NE,SEATTLE,WA,98125,47.71787,-122.29446,NORTH,5,2016,7,1,183212,141698,41514,Multifamily Housing,100,26.3,26.3,3729102,3729102,55.1,55.1,Multifamily Housing,141698,Parking,41514,NA,,651079,2221483,15076,1507620,0,86,0.6,Compliant,No Issue
50245,2018,CASCADE I & II COMBINED,Multifamily MR (5-9),2467400050,221 MINOR AVE N,SEATTLE,WA,98109,47.62033,-122.33324,LAKE UNION,1,2016,7,2,550889,413366,137523,Multifamily Housing,98,30.8,30.7,13086200,13030586,70.6,70.2,Multifamily Housing,415736,Parking,126609,Restaurant,8544,2696224,9199516,38311,3831069,0,228,0.6,Compliant,No Issue
50246,2018,THOMPSON SEATTLE HOTEL + SEQUEL APTS,Multifamily HR (10+),1977200960,110 STEWART ST,SEATTLE,WA,98101,47.6107,-122.34136,DOWNTOWN,1,2017,12,1,253664,208664,45000,Mixed Use Property,62,73.5,73.5,13833612,13833612,167.1,167.1,Hotel,96801,Multifamily Housing,91478,Parking,54194,2835748,9675572,41580,4158042,0,246.7,1.2,Compliant,No Issue
